touch_id,lead_id,campaign_id,touch_date,response,treatment_group
P40491,L11069,CMP001,2012-03-12,Clicked,Treatment
P40492,L11070,CMP001,2012-03-01,No Action,Treatment
P40493,L11071,CMP001,2012-02-21,No Action,Control
P40494,L11072,CMP001,2012-02-27,No Action,Control
P40495,L11074,CMP001,2012-03-12,Opened,Control
P40496,L11075,CMP001,2012-02-26,No Action,Treatment
P40497,L11076,CMP001,2012-03-15,Opened,Control
P40498,L11079,CMP001,2012-02-28,No Action,Control
P40499,L11084,CMP001,2012-03-22,Unsubscribed,Control
P40500,L11085,CMP001,2012-03-22,No Action,Treatment
P40501,L11086,CMP001,2012-03-11,Clicked,Control
P40502,L11090,CMP001,2012-03-06,Replied,Treatment
P40503,L11091,CMP001,2012-03-25,Opened,Treatment
P40504,L11093,CMP001,2012-03-28,Opened,Control
P40505,L11094,CMP001,2012-03-22,No Action,Control
P40506,L11096,CMP001,2012-03-31,No Action,Control
P40507,L11099,CMP001,2012-03-26,Clicked,Treatment
P40508,L11101,CMP001,2012-03-29,No Action,Control
P40509,L11105,CMP001,2012-03-17,No Action,Control
P40510,L11106,CMP001,2012-03-31,Clicked,Control
P40511,L11108,CMP001,2012-03-24,Clicked,Control
P40512,L11109,CMP001,2012-03-22,Unsubscribed,Treatment
P40513,L11110,CMP001,2012-03-22,No Action,Control
P40514,L11111,CMP001,2012-04-07,No Action,Control
P40515,L11112,CMP001,2012-03-20,No Action,Control
P40516,L11113,CMP001,2012-04-03,Clicked,Treatment
P40517,L11114,CMP001,2012-03-25,No Action,Control
P40518,L11115,CMP001,2012-04-10,No Action,Control
P40519,L11116,CMP001,2012-04-10,No Action,Control
P40520,L11118,CMP001,2012-04-02,Unsubscribed,Treatment
P40521,L11119,CMP001,2012-04-18,No Action,Treatment
P40522,L11121,CMP001,2012-04-08,Opened,Control
P40523,L11122,CMP001,2012-04-06,No Action,Control
P40524,L11123,CMP001,2012-04-20,No Action,Control
P40525,L11125,CMP001,2012-04-04,No Action,Control
P40526,L11126,CMP001,2012-04-12,Opened,Treatment
P40527,L11128,CMP001,2012-04-06,No Action,Treatment
P40528,L11133,CMP001,2012-04-05,Clicked,Treatment
P40529,L11135,CMP001,2012-04-18,Opened,Control
P40530,L11137,CMP001,2012-04-24,Opened,Treatment
P40531,L11139,CMP001,2012-05-01,Opened,Treatment
P40532,L11143,CMP001,2012-04-28,No Action,Treatment
P40533,L11144,CMP001,2012-04-30,Opened,Treatment
P40534,L11145,CMP001,2012-04-12,No Action,Control
P40535,L11146,CMP001,2012-05-03,Unsubscribed,Treatment
P40536,L11147,CMP001,2012-04-21,No Action,Treatment
P40537,L11148,CMP001,2012-04-30,Opened,Control
P40538,L11149,CMP001,2012-04-26,Unsubscribed,Treatment
P40539,L11157,CMP001,2012-04-30,No Action,Treatment
P40540,L11158,CMP001,2012-05-01,Clicked,Treatment
P40541,L11159,CMP001,2012-05-02,Opened,Treatment
P40542,L11160,CMP001,2012-05-18,Opened,Treatment
P40543,L11163,CMP001,2012-05-11,Clicked,Control
P40544,L11164,CMP001,2012-05-11,Clicked,Treatment
P40545,L11169,CMP001,2012-05-03,No Action,Control
P40546,L11172,CMP001,2012-05-24,Opened,Treatment
P40547,L11174,CMP001,2012-05-16,Opened,Treatment
P40548,L11176,CMP001,2012-05-26,No Action,Control
P40549,L11177,CMP001,2012-05-29,No Action,Control
P40550,L11180,CMP001,2012-05-28,No Action,Control
P40551,L11183,CMP001,2012-05-22,Opened,Control
P40552,L11186,CMP001,2012-05-11,Unsubscribed,Treatment
P40553,L11188,CMP001,2012-06-02,Opened,Treatment
P40554,L11190,CMP001,2012-05-19,No Action,Control
P40555,L11191,CMP001,2012-05-25,No Action,Control
P40556,L11194,CMP001,2012-05-29,Opened,Treatment
P40557,L11197,CMP001,2012-06-06,Opened,Control
P40558,L11198,CMP001,2012-06-03,No Action,Control
P40559,L11199,CMP001,2012-05-30,No Action,Control
P40560,L11201,CMP001,2012-06-04,No Action,Control
P40561,L11203,CMP001,2012-06-16,Clicked,Control
P40562,L11210,CMP001,2012-06-24,Replied,Control
P40563,L11212,CMP001,2012-06-20,No Action,Treatment
P40564,L11213,CMP001,2012-06-07,Opened,Treatment
P40565,L11214,CMP001,2012-06-03,Clicked,Treatment
P40566,L11217,CMP001,2012-06-08,Opened,Control
P40567,L11220,CMP001,2012-06-08,No Action,Control
P40568,L11221,CMP001,2012-06-26,No Action,Control
P40569,L11223,CMP001,2012-06-24,No Action,Control
P40570,L11224,CMP001,2012-06-30,No Action,Control
P40571,L11226,CMP001,2012-06-12,No Action,Treatment
P40572,L11227,CMP001,2012-06-17,No Action,Control
P40573,L11228,CMP001,2012-06-26,No Action,Control
P40574,L11231,CMP001,2012-07-01,Replied,Treatment
P40575,L11233,CMP001,2012-07-02,No Action,Control
P40576,L11234,CMP001,2012-07-11,No Action,Treatment
P40577,L11237,CMP001,2012-07-12,No Action,Control
P40578,L11240,CMP001,2012-07-12,Opened,Treatment
P40579,L11241,CMP001,2012-07-04,Clicked,Treatment
P40580,L11246,CMP001,2012-06-26,Replied,Treatment
P40581,L11256,CMP001,2012-07-11,Replied,Treatment
P40582,L11257,CMP001,2012-07-14,No Action,Control
P40583,L11259,CMP001,2012-07-10,Clicked,Treatment
P40584,L11260,CMP001,2012-07-20,Replied,Treatment
P40585,L11262,CMP001,2012-07-16,Replied,Treatment
P40586,L11263,CMP001,2012-08-01,Replied,Treatment
P40587,L11264,CMP001,2012-07-29,Replied,Treatment
P40588,L11267,CMP001,2012-08-03,Opened,Treatment
P40589,L11268,CMP001,2012-07-30,No Action,Control
P40590,L11271,CMP001,2012-07-17,Clicked,Treatment
P40591,L11272,CMP001,2012-07-28,Opened,Treatment
P40592,L11273,CMP001,2012-08-07,Clicked,Treatment
P40593,L11274,CMP001,2012-08-01,Opened,Treatment
P40594,L11275,CMP001,2012-07-29,Opened,Control
P40595,L11278,CMP001,2012-07-24,Opened,Treatment
P40596,L11281,CMP001,2012-07-31,Unsubscribed,Treatment
P40597,L11283,CMP001,2012-07-30,Opened,Treatment
P40598,L11285,CMP001,2012-08-12,Opened,Treatment
P40599,L11291,CMP001,2012-08-05,No Action,Treatment
P40600,L11292,CMP001,2012-08-23,No Action,Treatment
P40601,L11294,CMP001,2012-08-05,No Action,Control
P40602,L11295,CMP001,2012-08-23,Replied,Control
P40603,L11296,CMP001,2012-08-14,Opened,Treatment
P40604,L11297,CMP001,2012-08-18,Opened,Treatment
P40605,L11299,CMP001,2012-08-29,Replied,Treatment
P40606,L11302,CMP001,2012-08-28,Opened,Control
P40607,L11303,CMP001,2012-08-15,Replied,Treatment
P40608,L11305,CMP001,2012-08-09,No Action,Treatment
P40609,L11306,CMP001,2012-09-01,Opened,Control
P40610,L11307,CMP001,2012-09-01,Clicked,Treatment
P40611,L11311,CMP001,2012-08-19,No Action,Control
P40612,L11316,CMP001,2012-09-06,Clicked,Treatment
P40613,L11319,CMP001,2012-08-18,Opened,Control
P40614,L11327,CMP001,2012-09-15,No Action,Control
P40615,L11329,CMP001,2012-09-10,No Action,Control
P40616,L11336,CMP001,2012-09-09,No Action,Treatment
P40617,L11339,CMP001,2012-09-18,Replied,Control
P40618,L11341,CMP001,2012-09-05,No Action,Treatment
P40619,L11342,CMP001,2012-09-18,Replied,Treatment
P40620,L11344,CMP001,2012-09-09,Clicked,Control
P40621,L11346,CMP001,2012-09-26,No Action,Control
P40622,L11347,CMP001,2012-09-23,No Action,Control
P40623,L11348,CMP001,2012-09-21,Replied,Treatment
P40624,L11349,CMP001,2012-09-29,Clicked,Control
P40625,L11350,CMP001,2012-10-03,Opened,Control
P40626,L11352,CMP001,2012-09-14,Clicked,Treatment
P40627,L11355,CMP001,2012-09-22,No Action,Control
P40628,L11357,CMP001,2012-10-10,Opened,Control
P40629,L11359,CMP001,2012-09-20,Opened,Treatment
P40630,L11360,CMP001,2012-10-11,Opened,Control
P40631,L11363,CMP001,2012-10-01,Clicked,Treatment
P40632,L11366,CMP001,2012-10-09,No Action,Treatment
P40633,L11367,CMP001,2012-10-11,No Action,Control
P40634,L11370,CMP001,2012-10-08,Opened,Control
P40635,L11373,CMP001,2012-10-06,No Action,Control
P40636,L11375,CMP001,2012-10-22,No Action,Control
P40637,L11376,CMP001,2012-10-13,Clicked,Treatment
P40638,L11378,CMP001,2012-10-25,Clicked,Control
P40639,L11379,CMP001,2012-10-28,No Action,Control
P40640,L11381,CMP001,2012-10-12,Replied,Treatment
P40641,L11383,CMP001,2012-10-20,Opened,Treatment
P40642,L11388,CMP001,2012-10-23,Opened,Control
P40643,L11389,CMP001,2012-10-22,Unsubscribed,Treatment
P40644,L11394,CMP001,2012-10-15,Clicked,Treatment
P40645,L11395,CMP001,2012-10-29,No Action,Treatment
P40646,L11399,CMP001,2012-11-11,Replied,Treatment
P40647,L11400,CMP001,2012-10-24,Clicked,Treatment
P40648,L11403,CMP001,2012-11-02,No Action,Control
P40649,L11407,CMP001,2012-11-16,No Action,Control
P40650,L11410,CMP001,2012-11-16,No Action,Control
P40651,L11412,CMP001,2012-11-05,Opened,Control
P40652,L11416,CMP001,2012-11-09,No Action,Control
P40653,L11418,CMP001,2012-11-10,Opened,Control
P40654,L11419,CMP001,2012-11-13,No Action,Treatment
P40655,L11422,CMP001,2012-11-11,Clicked,Treatment
P40656,L11424,CMP001,2012-11-16,No Action,Control
P40657,L11429,CMP001,2012-11-25,Opened,Control
P40658,L11430,CMP001,2012-11-24,No Action,Control
P40659,L11432,CMP001,2012-11-26,Replied,Treatment
P40660,L11437,CMP001,2012-11-30,No Action,Control
P40661,L11438,CMP001,2012-12-04,No Action,Control
P40662,L11442,CMP001,2012-12-10,Opened,Treatment
P40663,L11443,CMP001,2012-12-04,Opened,Treatment
P40664,L11445,CMP001,2012-12-15,Clicked,Treatment
P40665,L11446,CMP001,2012-11-30,Opened,Control
P40666,L11451,CMP001,2012-12-02,Opened,Treatment
P40667,L11452,CMP001,2012-12-01,Opened,Control
P40668,L11453,CMP001,2012-12-08,Opened,Treatment
P40669,L11454,CMP001,2012-12-05,Clicked,Treatment
P40670,L11456,CMP001,2012-12-06,Opened,Treatment
P40671,L11457,CMP001,2012-12-15,Clicked,Treatment
P40672,L11458,CMP001,2012-12-19,Clicked,Treatment
P40673,L11460,CMP001,2012-12-04,Opened,Treatment
P40674,L11463,CMP001,2012-12-03,Opened,Treatment
P40675,L11464,CMP001,2012-12-12,No Action,Treatment
P40676,L11467,CMP001,2012-12-31,Opened,Control
P40677,L11470,CMP001,2012-12-16,No Action,Control
P40678,L11472,CMP001,2012-12-20,Replied,Treatment
P40679,L11476,CMP001,2012-12-13,Unsubscribed,Control
P40680,L11478,CMP001,2012-12-24,Replied,Treatment
P40681,L11481,CMP001,2012-12-25,No Action,Control
P40682,L11482,CMP001,2012-12-25,No Action,Control
P40683,L11483,CMP001,2012-12-25,No Action,Control
P40684,L11485,CMP001,2013-01-09,Opened,Control
P40685,L11486,CMP001,2013-01-07,No Action,Treatment
P40686,L11489,CMP001,2013-01-12,Unsubscribed,Treatment
P40687,L11491,CMP001,2013-01-16,No Action,Treatment
P40688,L11493,CMP001,2013-01-05,Clicked,Control
P40689,L11494,CMP001,2013-01-13,Clicked,Treatment
P40690,L11497,CMP001,2013-01-19,Clicked,Treatment
P40691,L11502,CMP001,2013-01-11,Clicked,Treatment
P40692,L11505,CMP001,2013-01-22,No Action,Control
P40693,L11512,CMP001,2013-01-10,Opened,Control
P40694,L11518,CMP001,2013-01-31,Opened,Control
P40695,L11520,CMP001,2013-01-12,No Action,Control
P40696,L11522,CMP001,2013-01-16,Opened,Treatment
P40697,L11524,CMP001,2013-02-05,Clicked,Treatment
P40698,L11529,CMP001,2013-01-23,Unsubscribed,Control
P40699,L11531,CMP001,2013-01-14,No Action,Control
P40700,L11532,CMP001,2013-02-07,Replied,Treatment
P40701,L11533,CMP001,2013-01-20,Clicked,Treatment
P40702,L11535,CMP001,2013-01-18,No Action,Treatment
P40703,L11536,CMP001,2013-01-22,Replied,Treatment
P40704,L11538,CMP001,2013-01-23,No Action,Control
P40705,L11540,CMP001,2013-02-10,Replied,Control
P40706,L11542,CMP001,2013-02-08,No Action,Treatment
P40707,L11543,CMP001,2013-02-02,Clicked,Control
P40708,L11544,CMP001,2013-02-07,Opened,Treatment
P40709,L11545,CMP001,2013-02-03,No Action,Control
P40710,L11552,CMP001,2013-02-02,Opened,Control
P40711,L11553,CMP001,2013-01-27,Opened,Treatment
P40712,L11554,CMP001,2013-02-13,No Action,Treatment
P40713,L11558,CMP001,2013-02-01,Unsubscribed,Treatment
P40714,L11559,CMP001,2013-02-08,Clicked,Treatment
P40715,L11563,CMP001,2013-01-29,No Action,Control
P40716,L11564,CMP001,2013-01-31,No Action,Treatment
P40717,L11566,CMP001,2013-02-09,No Action,Control
P40718,L11571,CMP001,2013-02-14,No Action,Control
P40719,L11575,CMP001,2013-02-06,Replied,Control
P40720,L11577,CMP001,2013-02-03,No Action,Control
P40721,L11579,CMP001,2013-02-16,No Action,Control
P40722,L11581,CMP001,2013-02-16,No Action,Control
P40723,L11582,CMP001,2013-02-14,Opened,Treatment
P40724,L11584,CMP001,2013-02-03,Replied,Treatment
P40725,L11585,CMP001,2013-02-17,No Action,Control
P40726,L11589,CMP001,2013-02-06,No Action,Control
P40727,L11591,CMP001,2013-02-25,Clicked,Control
P40728,L11593,CMP001,2013-02-13,Replied,Treatment
P40729,L11595,CMP001,2013-02-21,Opened,Treatment
P40730,L11596,CMP001,2013-03-01,Opened,Control
P40731,L11598,CMP001,2013-03-02,No Action,Control
P40732,L11599,CMP001,2013-02-11,Opened,Treatment
P40733,L11600,CMP001,2013-02-06,No Action,Control
P40734,L11601,CMP001,2013-02-14,No Action,Control
P40735,L11602,CMP001,2013-02-07,Clicked,Treatment
P40736,L11606,CMP001,2013-02-21,Replied,Treatment
P40737,L11608,CMP001,2013-02-17,Opened,Treatment
P40738,L11610,CMP001,2013-02-27,No Action,Control
P40739,L11612,CMP001,2013-02-15,Opened,Treatment
P40740,L11613,CMP001,2013-02-21,Opened,Treatment
P40741,L11616,CMP001,2013-02-24,Opened,Treatment
P40742,L11617,CMP001,2013-02-26,No Action,Control
P40743,L11619,CMP001,2013-03-01,No Action,Treatment
P40744,L11620,CMP001,2013-02-20,Opened,Control
P40745,L11621,CMP001,2013-02-17,Replied,Control
P40746,L11622,CMP001,2013-02-25,Opened,Treatment
P40747,L11626,CMP001,2013-02-21,No Action,Control
P40748,L11627,CMP001,2013-02-23,Opened,Control
P40749,L11636,CMP001,2013-03-12,No Action,Treatment
P40750,L11638,CMP001,2013-03-12,Unsubscribed,Treatment
P40751,L11642,CMP001,2013-03-13,Clicked,Control
P40752,L11644,CMP001,2013-03-09,Opened,Treatment
P40753,L11646,CMP001,2013-03-11,Opened,Treatment
P40754,L11647,CMP001,2013-03-12,No Action,Control
P40755,L11650,CMP001,2013-03-05,Clicked,Treatment
P40756,L11652,CMP001,2013-03-19,No Action,Control
P40757,L11653,CMP001,2013-02-27,No Action,Control
P40758,L11656,CMP001,2013-03-19,No Action,Control
P40759,L11657,CMP001,2013-03-02,No Action,Control
P40760,L11658,CMP001,2013-03-23,Clicked,Treatment
P40761,L11659,CMP001,2013-03-22,Clicked,Treatment
P40762,L11662,CMP001,2013-03-15,No Action,Control
P40763,L11664,CMP001,2013-03-09,Opened,Control
P40764,L11665,CMP001,2013-03-03,Opened,Treatment
P40765,L11670,CMP001,2013-03-22,Replied,Control
P40766,L11674,CMP001,2013-03-11,No Action,Control
P40767,L11676,CMP001,2013-03-18,No Action,Control
P40768,L11677,CMP001,2013-03-20,Opened,Control
P40769,L11679,CMP001,2013-03-24,No Action,Control
P40770,L11681,CMP001,2013-03-09,Clicked,Control
P40771,L11684,CMP001,2013-03-20,Opened,Control
P40772,L11685,CMP001,2013-03-19,No Action,Control
P40773,L11688,CMP001,2013-03-17,Clicked,Treatment
P40774,L11690,CMP001,2013-04-05,Clicked,Treatment
P40775,L11692,CMP001,2013-03-28,No Action,Control
P40776,L11698,CMP001,2013-04-03,No Action,Treatment
P40777,L11700,CMP001,2013-03-24,Opened,Control
P40778,L11701,CMP001,2013-03-21,No Action,Control
P40779,L11703,CMP001,2013-03-30,Opened,Treatment
P40780,L11704,CMP001,2013-04-07,Clicked,Treatment
P40781,L11706,CMP001,2013-03-22,Opened,Control
P40782,L11711,CMP001,2013-03-19,Clicked,Treatment
P40783,L11713,CMP001,2013-03-28,Opened,Treatment
P40784,L11714,CMP001,2013-04-06,No Action,Treatment
P40785,L11716,CMP001,2013-04-12,No Action,Treatment
P40786,L11717,CMP001,2013-04-09,No Action,Control
P40787,L11718,CMP001,2013-03-28,Clicked,Treatment
P40788,L11723,CMP001,2013-04-12,No Action,Treatment
P40789,L11724,CMP001,2013-03-31,Opened,Control
P40790,L11726,CMP001,2013-04-15,No Action,Treatment
P40791,L11728,CMP001,2013-04-06,Replied,Treatment
P40792,L11729,CMP001,2013-04-15,Opened,Treatment
P40793,L11732,CMP001,2013-04-12,Clicked,Control
P40794,L11735,CMP001,2013-04-02,Opened,Treatment
P40795,L11737,CMP001,2013-04-07,Unsubscribed,Control
P40796,L11739,CMP001,2013-04-11,Replied,Treatment
P40797,L11740,CMP001,2013-04-15,Opened,Control
P40798,L11741,CMP001,2013-04-20,No Action,Control
P40799,L11742,CMP001,2013-03-30,Opened,Treatment
P40800,L11744,CMP001,2013-04-15,Opened,Treatment
P40801,L11749,CMP001,2013-04-07,No Action,Control
P40802,L11751,CMP001,2013-04-07,Opened,Treatment
P40803,L11753,CMP001,2013-04-21,No Action,Control
P40804,L11755,CMP001,2013-04-13,No Action,Control
P40805,L11756,CMP001,2013-04-22,Clicked,Treatment
P40806,L11759,CMP001,2013-04-04,No Action,Treatment
P40807,L11761,CMP001,2013-04-22,No Action,Treatment
P40808,L11763,CMP001,2013-04-19,Opened,Treatment
P40809,L11766,CMP001,2013-04-09,No Action,Control
P40810,L11768,CMP001,2013-04-23,Opened,Treatment
P40811,L11778,CMP001,2013-04-28,No Action,Control
P40812,L11779,CMP001,2013-04-19,Opened,Control
P40813,L11781,CMP001,2013-04-13,No Action,Treatment
P40814,L11783,CMP001,2013-05-08,Unsubscribed,Treatment
P40815,L11785,CMP001,2013-04-29,No Action,Treatment
P40816,L11786,CMP001,2013-04-30,No Action,Control
P40817,L11789,CMP001,2013-04-18,Opened,Control
P40818,L11791,CMP001,2013-04-19,Opened,Treatment
P40819,L11794,CMP001,2013-04-18,No Action,Control
P40820,L11796,CMP001,2013-05-06,No Action,Treatment
P40821,L11797,CMP001,2013-05-08,Clicked,Control
P40822,L11798,CMP001,2013-04-19,No Action,Control
P40823,L11801,CMP001,2013-05-13,Unsubscribed,Treatment
P40824,L11804,CMP001,2013-04-21,Clicked,Treatment
P40825,L11807,CMP001,2013-05-04,No Action,Control
P40826,L11808,CMP001,2013-05-05,Opened,Treatment
P40827,L11810,CMP001,2013-04-30,No Action,Control
P40828,L11811,CMP001,2013-05-12,No Action,Control
P40829,L11812,CMP001,2013-04-28,Unsubscribed,Control
P40830,L11813,CMP001,2013-05-05,Unsubscribed,Treatment
P40831,L11817,CMP001,2013-05-03,No Action,Treatment
P40832,L11819,CMP001,2013-05-18,No Action,Control
P40833,L11822,CMP001,2013-04-30,No Action,Control
P40834,L11824,CMP001,2013-05-21,Clicked,Control
P40835,L11825,CMP001,2013-05-22,Opened,Control
P40836,L11828,CMP001,2013-05-10,Opened,Treatment
P40837,L11829,CMP001,2013-05-18,No Action,Control
P40838,L11831,CMP001,2013-05-09,Opened,Control
P40839,L11832,CMP001,2013-05-04,Clicked,Treatment
P40840,L11837,CMP001,2013-05-17,No Action,Treatment
P40841,L11840,CMP001,2013-05-23,No Action,Control
P40842,L11843,CMP001,2013-05-23,Clicked,Treatment
P40843,L11844,CMP001,2013-05-25,No Action,Treatment
P40844,L11845,CMP001,2013-05-24,Clicked,Treatment
P40845,L11856,CMP001,2013-05-20,Clicked,Control
P40846,L11857,CMP001,2013-06-02,Clicked,Treatment
P40847,L11858,CMP001,2013-05-29,Opened,Treatment
P40848,L11859,CMP001,2013-06-05,Clicked,Treatment
P40849,L11861,CMP001,2013-05-14,Clicked,Control
P40850,L11865,CMP001,2013-05-24,No Action,Treatment
P40851,L11868,CMP001,2013-05-19,Replied,Treatment
P40852,L11869,CMP001,2013-06-04,Clicked,Treatment
P40853,L11875,CMP001,2013-05-22,Opened,Control
P40854,L11880,CMP001,2013-05-25,No Action,Treatment
P40855,L11883,CMP001,2013-06-11,No Action,Control
P40856,L11884,CMP001,2013-06-09,No Action,Control
P40857,L11887,CMP001,2013-05-27,Opened,Control
P40858,L11888,CMP001,2013-06-01,No Action,Control
P40859,L11891,CMP001,2013-05-24,No Action,Treatment
P40860,L11893,CMP001,2013-06-03,No Action,Control
P40861,L11894,CMP001,2013-06-04,Replied,Control
P40862,L11895,CMP001,2013-06-07,Opened,Treatment
P40863,L11900,CMP001,2013-06-04,No Action,Control
P40864,L11902,CMP001,2013-06-15,Opened,Treatment
P40865,L11903,CMP001,2013-06-10,Replied,Control
P40866,L11907,CMP001,2013-05-29,No Action,Control
P40867,L11912,CMP001,2013-06-02,No Action,Control
P40868,L11914,CMP001,2013-05-30,No Action,Control
P40869,L11918,CMP001,2013-06-21,No Action,Control
P40870,L11920,CMP001,2013-06-11,No Action,Control
P40871,L11921,CMP001,2013-06-07,Opened,Control
P40872,L11923,CMP001,2013-06-28,Clicked,Treatment
P40873,L11924,CMP001,2013-06-03,No Action,Treatment
P40874,L11927,CMP001,2013-06-23,No Action,Control
P40875,L11928,CMP001,2013-06-14,Opened,Control
P40876,L11929,CMP001,2013-06-05,Opened,Control
P40877,L11930,CMP001,2013-06-27,No Action,Control
P40878,L11934,CMP001,2013-06-06,No Action,Control
P40879,L11935,CMP001,2013-06-19,No Action,Control
P40880,L11937,CMP001,2013-07-03,Opened,Treatment
P40881,L11939,CMP001,2013-06-11,No Action,Control
P40882,L11940,CMP001,2013-06-28,Opened,Treatment
P40883,L11941,CMP001,2013-06-17,No Action,Control
P40884,L11942,CMP001,2013-06-26,Opened,Control
P40885,L11944,CMP001,2013-06-15,Replied,Treatment
P40886,L11948,CMP001,2013-06-27,No Action,Control
P40887,L11950,CMP001,2013-06-16,Clicked,Control
P40888,L11951,CMP001,2013-06-18,Replied,Control
P40889,L11953,CMP001,2013-06-18,No Action,Control
P40890,L11954,CMP001,2013-06-27,Opened,Treatment
P40891,L11956,CMP001,2013-06-16,Clicked,Treatment
P40892,L11958,CMP001,2013-06-23,Opened,Control
P40893,L11966,CMP001,2013-07-05,No Action,Control
P40894,L11969,CMP001,2013-07-04,Unsubscribed,Control
P40895,L11971,CMP001,2013-06-22,No Action,Treatment
P40896,L11972,CMP001,2013-07-15,Opened,Control
P40897,L11973,CMP001,2013-07-06,No Action,Control
P40898,L11975,CMP001,2013-07-08,Opened,Control
P40899,L11976,CMP001,2013-07-09,Clicked,Treatment
P40900,L11978,CMP001,2013-07-12,No Action,Control
P40901,L11979,CMP001,2013-06-26,Opened,Control
P40902,L11981,CMP001,2013-07-08,No Action,Control
P40903,L11985,CMP001,2013-07-12,Clicked,Control
P40904,L11987,CMP001,2013-07-14,No Action,Treatment
